region,tile,point_index,n_views,luma_mean_raw,luma_cv_raw,luma_logstd_raw,luma_min_raw,luma_max_raw,rgb_std_mean_raw,range_median_m,n_views_learned,luma_cv_learned,luma_cv_raw_paired_learned,luma_logstd_learned,luma_logstd_raw_paired_learned,rgb_std_mean_learned,n_views_per_camera_mean,luma_cv_per_camera_mean,luma_cv_raw_paired_per_camera_mean,luma_logstd_per_camera_mean,luma_logstd_raw_paired_per_camera_mean,rgb_std_mean_per_camera_mean,n_views_per_camera_time_block_10s,luma_cv_per_camera_time_block_10s,luma_cv_raw_paired_per_camera_time_block_10s,luma_logstd_per_camera_time_block_10s,luma_logstd_raw_paired_per_camera_time_block_10s,rgb_std_mean_per_camera_time_block_10s,n_views_per_camera_time_block_20s,luma_cv_per_camera_time_block_20s,luma_cv_raw_paired_per_camera_time_block_20s,luma_logstd_per_camera_time_block_20s,luma_logstd_raw_paired_per_camera_time_block_20s,rgb_std_mean_per_camera_time_block_20s,n_views_per_camera_time_block_60s,luma_cv_per_camera_time_block_60s,luma_cv_raw_paired_per_camera_time_block_60s,luma_logstd_per_camera_time_block_60s,luma_logstd_raw_paired_per_camera_time_block_60s,rgb_std_mean_per_camera_time_block_60s,n_views_oracle_per_image,luma_cv_oracle_per_image,luma_cv_raw_paired_oracle_per_image,luma_logstd_oracle_per_image,luma_logstd_raw_paired_oracle_per_image,rgb_std_mean_oracle_per_image,n_views_oracle_per_image_tile_views,luma_cv_oracle_per_image_tile_views,luma_cv_raw_paired_oracle_per_image_tile_views,luma_logstd_oracle_per_image_tile_views,luma_logstd_raw_paired_oracle_per_image_tile_views,rgb_std_mean_oracle_per_image_tile_views
outdoor_gravel_Tile_0,Tile_0,338,190,173.005,0.263983,0.263147,94.994,255,45.6842,4.77135,190,0.250392,0.263983,0.238025,0.263147,50.7405,190,0.264628,0.263983,0.262868,0.263147,52.3423,190,0.248805,0.263983,0.236586,0.263147,50.9302,190,0.234661,0.263983,0.227277,0.263147,47.7771,190,0.234564,0.263983,0.238996,0.263147,46.2474,190,0.130824,0.263983,0.137112,0.263147,21.3711,190,0.130824,0.263983,0.137112,0.263147,21.3711
outdoor_gravel_Tile_0,Tile_0,339,188,165.156,0.244229,0.246397,69.409,255,40.3914,4.15103,188,0.245533,0.244229,0.233776,0.246397,48.6391,188,0.246751,0.244229,0.247274,0.246397,46.6694,188,0.219363,0.244229,0.22754,0.246397,43.2905,188,0.199545,0.244229,0.220975,0.246397,38.8246,188,0.221172,0.244229,0.23423,0.246397,42.1587,188,0.130506,0.244229,0.142011,0.246397,21.6684,188,0.130506,0.244229,0.142011,0.246397,21.6684
outdoor_gravel_Tile_0,Tile_0,340,175,167.657,0.250464,0.253587,79.843,255,42.036,4.31335,175,0.242393,0.250464,0.231428,0.253587,48.5965,175,0.252475,0.250464,0.25343,0.253587,48.4462,175,0.224926,0.250464,0.230723,0.253587,44.9902,175,0.199097,0.250464,0.212924,0.253587,39.2127,175,0.223241,0.250464,0.232108,0.253587,43.1171,175,0.138402,0.250464,0.148108,0.253587,23.253,175,0.138402,0.250464,0.148108,0.253587,23.253
outdoor_gravel_Tile_0,Tile_0,341,187,164.065,0.264806,0.266455,60.459,255,43.9826,4.17,186,0.25474,0.2646,0.242039,0.266601,50.729,186,0.268885,0.2646,0.268758,0.266601,51.1297,186,0.242335,0.2646,0.245788,0.266601,48.2311,186,0.216869,0.2646,0.232095,0.266601,42.4916,186,0.235684,0.2646,0.241934,0.266601,45.1958,187,0.159517,0.264806,0.169743,0.266455,27.1356,186,0.159631,0.2646,0.170018,0.266601,27.1598
outdoor_gravel_Tile_0,Tile_0,342,197,162.115,0.297337,0.315392,41.495,255,48.2256,4.31273,197,0.284111,0.297337,0.29107,0.315392,54.5058,197,0.299589,0.297337,0.316153,0.315392,55.5899,197,0.280843,0.297337,0.300106,0.315392,54.181,197,0.268034,0.297337,0.297964,0.315392,51.1112,197,0.271355,0.297337,0.297565,0.315392,50.389,197,0.171477,0.297337,0.19219,0.315392,27.0512,197,0.171477,0.297337,0.19219,0.315392,27.0512
outdoor_gravel_Tile_0,Tile_0,343,199,161.845,0.304061,0.330739,40.082,255,49.2383,4.30831,199,0.293101,0.304061,0.307073,0.330739,56.2478,199,0.306119,0.304061,0.331369,0.330739,56.7086,199,0.288428,0.304061,0.315738,0.330739,55.5796,199,0.276496,0.304061,0.316294,0.330739,52.7092,199,0.279335,0.304061,0.315497,0.330739,51.7859,199,0.179952,0.304061,0.204484,0.330739,28.3902,199,0.179952,0.304061,0.204484,0.330739,28.3902
outdoor_gravel_Tile_0,Tile_0,344,187,172.757,0.246703,0.265836,49.574,255,42.7086,4.13328,187,0.227809,0.246703,0.229752,0.265836,47.0959,187,0.248237,0.246703,0.266659,0.265836,49.1337,187,0.213606,0.246703,0.23312,0.265836,44.1223,187,0.188397,0.246703,0.214467,0.265836,38.293,187,0.223019,0.246703,0.250489,0.265836,44.5333,187,0.157204,0.246703,0.168772,0.265836,27.5536,187,0.157204,0.246703,0.168772,0.265836,27.5536
outdoor_gravel_Tile_0,Tile_0,345,198,172.231,0.278797,0.299456,61.288,255,48.1595,4.6448,198,0.268378,0.278797,0.278315,0.299456,54.5501,198,0.280762,0.278797,0.301146,0.299456,55.4886,198,0.267833,0.278797,0.284262,0.299456,55.038,198,0.258495,0.278797,0.284591,0.299456,52.6594,198,0.25646,0.278797,0.284489,0.299456,50.7154,198,0.169593,0.278797,0.184903,0.299456,28.0283,198,0.169593,0.278797,0.184903,0.299456,28.0283
outdoor_gravel_Tile_0,Tile_0,346,183,152.792,0.297811,0.309669,58.527,255,45.4269,4.11003,183,0.301367,0.297811,0.297701,0.309669,55.0359,183,0.299884,0.297811,0.30892,0.309669,52.3043,183,0.27248,0.297811,0.289986,0.309669,49.5269,183,0.248464,0.297811,0.280036,0.309669,44.4446,183,0.275121,0.297811,0.298926,0.309669,48.3895,183,0.189854,0.297811,0.212203,0.309669,28.9344,183,0.189854,0.297811,0.212203,0.309669,28.9344
outdoor_gravel_Tile_0,Tile_0,347,186,148.566,0.329909,0.351902,43.136,255,48.9826,4.22281,185,0.336057,0.330756,0.34376,0.352842,59.7912,185,0.33268,0.330756,0.351443,0.352842,56.479,185,0.308632,0.330756,0.338109,0.352842,54.5953,185,0.283909,0.330756,0.326615,0.352842,49.2728,185,0.304092,0.330756,0.338119,0.352842,51.9669,186,0.220302,0.329909,0.248068,0.351902,32.4219,185,0.220791,0.330756,0.248419,0.352842,32.4707
outdoor_gravel_Tile_0,Tile_0,348,188,169.95,0.26678,0.264392,69.153,255,45.871,4.03658,188,0.250058,0.26678,0.233988,0.264392,50.7526,188,0.268221,0.26678,0.2649,0.264392,52.7565,188,0.245536,0.26678,0.243333,0.264392,50.1273,188,0.22804,0.26678,0.230547,0.264392,46.0753,188,0.244597,0.26678,0.248811,0.264392,48.2467,188,0.152783,0.26678,0.156901,0.264392,26.1909,188,0.152783,0.26678,0.156901,0.264392,26.1909
outdoor_gravel_Tile_0,Tile_0,349,191,174.511,0.22303,0.232268,61.082,255,39.342,4.3304,191,0.220058,0.22303,0.214364,0.232268,46.0585,191,0.22639,0.22303,0.234373,0.232268,45.6569,191,0.200224,0.22303,0.213496,0.232268,42.1416,191,0.190398,0.22303,0.215544,0.232268,39.5892,191,0.203241,0.22303,0.221436,0.232268,41.315,191,0.146241,0.22303,0.154267,0.232268,25.9778,191,0.146241,0.22303,0.154267,0.232268,25.9778
outdoor_gravel_Tile_0,Tile_0,350,207,186.734,0.201186,0.20179,100.31,255,37.7745,4.47716,207,0.19427,0.201186,0.185678,0.20179,43.0509,207,0.202011,0.201186,0.201837,0.20179,43.3609,207,0.193095,0.201186,0.187846,0.20179,43.1799,207,0.17977,0.201186,0.175414,0.20179,39.7589,207,0.178693,0.201186,0.183999,0.20179,38.3886,207,0.145588,0.201186,0.14834,0.20179,26.7808,207,0.145588,0.201186,0.14834,0.20179,26.7808
outdoor_gravel_Tile_0,Tile_0,351,192,185.106,0.228353,0.239309,83.121,255,42.4558,4.49117,192,0.213864,0.228353,0.21452,0.239309,46.7779,192,0.23205,0.228353,0.242165,0.239309,49.354,192,0.2223,0.228353,0.229225,0.239309,49.2512,192,0.210329,0.228353,0.223763,0.239309,46.1846,192,0.205798,0.228353,0.221598,0.239309,43.7269,192,0.127839,0.228353,0.135106,0.239309,23.1349,192,0.127839,0.228353,0.135106,0.239309,23.1349
outdoor_gravel_Tile_0,Tile_0,352,182,182.899,0.219561,0.220059,84.022,255,40.2942,4.43649,182,0.18866,0.219561,0.176922,0.220059,41.8526,182,0.222059,0.219561,0.222637,0.220059,46.725,182,0.198477,0.219561,0.196255,0.220059,44.248,182,0.195735,0.219561,0.196155,0.220059,42.8976,182,0.197627,0.219561,0.204662,0.220059,41.3064,182,0.108562,0.219561,0.107678,0.220059,20.275,182,0.108562,0.219561,0.107678,0.220059,20.275
outdoor_gravel_Tile_0,Tile_0,353,167,159.578,0.253567,0.240677,65.847,255,40.4187,4.44049,163,0.236969,0.254658,0.215333,0.242685,46.8046,163,0.257609,0.254658,0.243896,0.242685,47.1637,163,0.216683,0.254658,0.216869,0.242685,42.5342,163,0.188932,0.254658,0.197411,0.242685,35.7135,163,0.223359,0.254658,0.219873,0.242685,40.8452,167,0.11638,0.253567,0.122953,0.240677,19.4454,163,0.117449,0.254658,0.124253,0.242685,19.6123
outdoor_gravel_Tile_0,Tile_0,354,178,170.815,0.252268,0.245436,79.964,255,43.1101,4.2918,178,0.238546,0.252268,0.220241,0.245436,49.6324,178,0.255435,0.252268,0.248298,0.245436,50.0177,178,0.226066,0.252268,0.221892,0.245436,46.7731,178,0.203472,0.252268,0.203374,0.245436,41.0462,178,0.229542,0.252268,0.229873,0.245436,44.5451,178,0.135463,0.252268,0.131623,0.245436,23.4844,178,0.135463,0.252268,0.131623,0.245436,23.4844
outdoor_gravel_Tile_0,Tile_0,355,185,165.33,0.283229,0.270446,70.94,255,46.9523,4.6164,185,0.256134,0.283229,0.235367,0.270446,51.0869,185,0.283496,0.283229,0.271158,0.270446,53.8462,185,0.259166,0.283229,0.242283,0.270446,51.812,185,0.243852,0.283229,0.229197,0.270446,48.0158,185,0.254701,0.283229,0.25003,0.270446,48.1759,185,0.122602,0.283229,0.125266,0.270446,20.3744,185,0.122602,0.283229,0.125266,0.270446,20.3744
outdoor_gravel_Tile_0,Tile_0,356,172,173.679,0.243358,0.237604,80.082,255,42.3588,4.26143,172,0.225662,0.243358,0.207996,0.237604,48.0216,172,0.246839,0.243358,0.240814,0.237604,49.2327,172,0.20938,0.243358,0.209963,0.237604,44.1852,172,0.190118,0.243358,0.196969,0.237604,38.9144,172,0.223566,0.243358,0.223285,0.237604,44.2024,172,0.114932,0.243358,0.110817,0.237604,20.5577,172,0.114932,0.243358,0.110817,0.237604,20.5577
outdoor_gravel_Tile_0,Tile_0,357,175,175.354,0.233673,0.225499,104.826,255,41.1351,4.27942,175,0.210818,0.233673,0.192555,0.225499,45.1632,175,0.237095,0.233673,0.228552,0.225499,47.8323,175,0.200231,0.233673,0.192817,0.225499,42.6454,175,0.187503,0.233673,0.182513,0.225499,39.0245,175,0.210277,0.233673,0.206873,0.225499,42.0589,175,0.12267,0.233673,0.117331,0.225499,21.8916,175,0.12267,0.233673,0.117331,0.225499,21.8916
outdoor_gravel_Tile_0,Tile_0,358,163,164.954,0.250758,0.245617,85.06,255,41.3891,4.36042,162,0.232515,0.250298,0.21791,0.245454,47.2319,162,0.254369,0.250298,0.249431,0.245454,48.1619,162,0.219839,0.250298,0.225122,0.245454,44.5048,162,0.198008,0.250298,0.208295,0.245454,38.6123,162,0.230668,0.250298,0.233006,0.245454,43.5096,163,0.120117,0.250758,0.122712,0.245617,20.5534,162,0.11977,0.250298,0.122454,0.245454,20.493
outdoor_gravel_Tile_0,Tile_0,359,160,159.623,0.275869,0.262623,85.772,255,44.0486,4.3548,159,0.255481,0.276458,0.232696,0.263394,50.1618,159,0.279883,0.276458,0.2658,0.263394,51.2003,159,0.237503,0.276458,0.235773,0.263394,46.4886,159,0.218159,0.276458,0.221035,0.263394,41.0693,159,0.253407,0.276458,0.248851,0.263394,46.1902,160,0.119564,0.275869,0.12059,0.262623,19.8114,159,0.119929,0.276458,0.120917,0.263394,19.8678
outdoor_gravel_Tile_0,Tile_0,360,163,155.68,0.292664,0.296791,47.869,255,45.5458,4.29994,162,0.283626,0.292957,0.277358,0.297493,54.2116,162,0.295971,0.292957,0.299126,0.297493,52.7981,162,0.268309,0.292957,0.289434,0.297493,51.1712,162,0.237941,0.292957,0.265064,0.297493,43.58,162,0.270215,0.292957,0.283937,0.297493,47.9318,163,0.152585,0.292664,0.172747,0.296791,24.1247,162,0.152992,0.292957,0.173268,0.297493,24.1864
outdoor_gravel_Tile_0,Tile_0,361,163,171.855,0.238054,0.230463,104.033,255,40.9311,4.34413,163,0.22026,0.238054,0.202599,0.230463,46.4289,163,0.241568,0.238054,0.23347,0.230463,47.6026,163,0.201022,0.238054,0.201272,0.230463,42.0426,163,0.178107,0.238054,0.182384,0.230463,36.0954,163,0.215273,0.238054,0.213301,0.230463,42.0289,163,0.108785,0.238054,0.112051,0.230463,19.2178,163,0.108785,0.238054,0.112051,0.230463,19.2178
outdoor_gravel_Tile_0,Tile_0,362,162,158.828,0.289298,0.289211,68.865,255,45.7856,4.31173,161,0.272757,0.290257,0.267871,0.290022,52.8357,161,0.293932,0.290257,0.293259,0.290022,53.282,161,0.259684,0.290257,0.270352,0.290022,50.1145,161,0.241946,0.290257,0.262891,0.290022,45.0614,161,0.266578,0.290257,0.273108,0.290022,48.0299,162,0.153161,0.289298,0.166389,0.289211,24.6814,161,0.152928,0.290257,0.16612,0.290022,24.6235
outdoor_gravel_Tile_0,Tile_0,363,172,172.502,0.236773,0.234226,81.06,255,40.9495,4.27765,172,0.216181,0.236773,0.201984,0.234226,45.6307,172,0.240517,0.236773,0.237081,0.234226,47.6543,172,0.200447,0.236773,0.207777,0.234226,42.0835,172,0.186581,0.236773,0.199704,0.234226,38.0988,172,0.213497,0.236773,0.217617,0.234226,41.9887,172,0.102411,0.236773,0.10445,0.234226,18.3576,172,0.102411,0.236773,0.10445,0.234226,18.3576
outdoor_gravel_Tile_0,Tile_0,364,170,146.713,0.287529,0.264364,72.94,255,42.1405,4.35532,163,0.279511,0.2917,0.250767,0.269393,50.6654,163,0.295381,0.2917,0.270333,0.269393,49.7263,163,0.256758,0.2917,0.250911,0.269393,46.3343,163,0.220509,0.2917,0.226623,0.269393,38.153,163,0.260099,0.2917,0.247121,0.269393,43.7505,170,0.131098,0.287529,0.137603,0.264364,19.9255,163,0.133136,0.2917,0.139749,0.269393,20.2069
outdoor_gravel_Tile_0,Tile_0,365,180,167.302,0.267436,0.274668,59.983,255,44.7955,4.26515,180,0.249629,0.267436,0.249751,0.274668,50.9057,180,0.27162,0.267436,0.278227,0.274668,52.1419,180,0.234651,0.267436,0.255994,0.274668,47.6331,180,0.216408,0.267436,0.245668,0.274668,42.8345,180,0.244875,0.267436,0.260533,0.274668,46.7242,180,0.144523,0.267436,0.16201,0.274668,24.794,180,0.144523,0.267436,0.16201,0.274668,24.794
outdoor_gravel_Tile_0,Tile_0,366,182,172.681,0.253504,0.252777,85.31,255,43.945,4.30485,182,0.228711,0.253504,0.217298,0.252777,48.0123,182,0.256563,0.253504,0.254692,0.252777,50.9674,182,0.222436,0.253504,0.222425,0.252777,46.6279,182,0.200671,0.253504,0.203776,0.252777,41.1305,182,0.224546,0.253504,0.229294,0.252777,44.3125,182,0.122361,0.253504,0.12789,0.252777,21.5717,182,0.122361,0.253504,0.12789,0.252777,21.5717
outdoor_gravel_Tile_0,Tile_0,367,160,164.837,0.261671,0.261264,64.908,255,43.2677,4.27388,160,0.24693,0.261671,0.234628,0.261264,50.0197,160,0.265427,0.261671,0.263945,0.261264,50.2622,160,0.235219,0.261671,0.247692,0.261264,47.5318,160,0.212821,0.261671,0.228076,0.261264,41.4639,160,0.240247,0.261671,0.24752,0.261264,45.2316,160,0.146129,0.261671,0.154102,0.261264,24.9263,160,0.146129,0.261671,0.154102,0.261264,24.9263
outdoor_gravel_Tile_0,Tile_0,368,168,150.62,0.278609,0.253167,81.049,255,42.0939,4.3299,161,0.267638,0.28144,0.232538,0.257251,49.9651,161,0.285825,0.28144,0.25994,0.257251,49.7021,161,0.241997,0.28144,0.230663,0.257251,45.0069,161,0.205685,0.28144,0.209118,0.257251,36.7768,161,0.251154,0.28144,0.23574,0.257251,43.6248,168,0.123182,0.278609,0.125624,0.253167,19.4305,161,0.124274,0.28144,0.126701,0.257251,19.6054
outdoor_gravel_Tile_0,Tile_0,369,188,179.299,0.254183,0.263027,65.261,255,45.7511,4.54351,188,0.221272,0.254183,0.218057,0.263027,47.8146,188,0.255993,0.254183,0.264408,0.263027,52.7566,188,0.235863,0.254183,0.23716,0.263027,51.0685,188,0.223864,0.254183,0.227021,0.263027,47.8649,188,0.229007,0.254183,0.238484,0.263027,46.9501,188,0.143227,0.254183,0.155725,0.263027,25.9309,188,0.143227,0.254183,0.155725,0.263027,25.9309
outdoor_gravel_Tile_0,Tile_0,370,194,167.927,0.258206,0.25363,88.168,255,43.3293,4.30535,194,0.243433,0.258206,0.231777,0.25363,49.4821,194,0.261534,0.258206,0.256508,0.25363,50.279,194,0.233834,0.258206,0.236071,0.25363,47.4609,194,0.21319,0.258206,0.222855,0.25363,42.3409,194,0.231312,0.258206,0.234698,0.25363,44.2651,194,0.111528,0.258206,0.118709,0.25363,18.9503,194,0.111528,0.258206,0.118709,0.25363,18.9503
outdoor_gravel_Tile_0,Tile_0,371,193,181.955,0.228228,0.231249,88.288,255,41.511,4.54893,193,0.201145,0.228228,0.191837,0.231249,44.0211,193,0.229786,0.228228,0.232813,0.231249,47.8708,193,0.215985,0.228228,0.210889,0.231249,47.3793,193,0.209527,0.228228,0.206068,0.231249,45.5158,193,0.204113,0.228228,0.211605,0.231249,42.4023,193,0.115282,0.228228,0.122502,0.231249,21.1455,193,0.115282,0.228228,0.122502,0.231249,21.1455
outdoor_gravel_Tile_0,Tile_0,372,174,173.25,0.251534,0.242801,86.755,255,43.6687,4.4528,174,0.226777,0.251534,0.208699,0.242801,47.4375,174,0.255145,0.251534,0.24619,0.242801,50.77,174,0.226344,0.251534,0.217595,0.242801,47.4229,174,0.20986,0.251534,0.203285,0.242801,43.0674,174,0.22402,0.251534,0.222977,0.242801,44.3485,174,0.11116,0.251534,0.114031,0.242801,19.5636,174,0.11116,0.251534,0.114031,0.242801,19.5636
outdoor_gravel_Tile_0,Tile_0,373,191,174.609,0.269851,0.271438,82.973,255,47.1614,4.51008,191,0.250536,0.269851,0.248606,0.271438,52.5162,191,0.271685,0.269851,0.273892,0.271438,54.3987,191,0.256365,0.269851,0.257144,0.271438,53.9169,191,0.241825,0.269851,0.247845,0.271438,50.1506,191,0.243112,0.269851,0.251741,0.271438,48.4368,191,0.131971,0.269851,0.137186,0.271438,22.8123,191,0.131971,0.269851,0.137186,0.271438,22.8123
outdoor_gravel_Tile_0,Tile_0,374,176,175.38,0.249597,0.24707,92.082,255,43.783,4.45444,176,0.227745,0.249597,0.215184,0.24707,48.1128,176,0.252975,0.249597,0.250252,0.24707,50.8585,176,0.227516,0.249597,0.225137,0.24707,48.1257,176,0.212093,0.249597,0.214794,0.24707,43.9878,176,0.223643,0.249597,0.22745,0.24707,44.7173,176,0.111514,0.249597,0.112177,0.24707,19.6612,176,0.111514,0.249597,0.112177,0.24707,19.6612
outdoor_gravel_Tile_0,Tile_0,375,190,174.612,0.2661,0.266239,85.011,255,46.5356,4.50804,190,0.249155,0.2661,0.243775,0.266239,52.2357,190,0.267851,0.2661,0.268359,0.266239,53.6564,190,0.252375,0.2661,0.250404,0.266239,53.0614,190,0.236901,0.2661,0.239254,0.266239,49.1151,190,0.240027,0.2661,0.24642,0.266239,47.822,190,0.129923,0.2661,0.132671,0.266239,22.4592,190,0.129923,0.2661,0.132671,0.266239,22.4592
outdoor_gravel_Tile_0,Tile_0,376,177,175.36,0.240318,0.233095,98.077,255,42.1526,4.47379,177,0.222776,0.240318,0.207099,0.233095,47.1547,177,0.243367,0.240318,0.235975,0.233095,48.9164,177,0.218647,0.240318,0.212444,0.233095,46.3586,177,0.204012,0.240318,0.201075,0.233095,42.4206,177,0.216453,0.240318,0.215647,0.233095,43.389,177,0.111906,0.240318,0.111949,0.233095,19.8642,177,0.111906,0.240318,0.111949,0.233095,19.8642
outdoor_gravel_Tile_0,Tile_0,377,173,180.036,0.226342,0.228999,87.729,255,40.8725,4.4505,173,0.204951,0.226342,0.192364,0.228999,44.7053,173,0.22953,0.226342,0.231819,0.228999,47.4843,173,0.201008,0.226342,0.203671,0.228999,43.83,173,0.184316,0.226342,0.190601,0.228999,39.3605,173,0.204096,0.226342,0.212885,0.228999,42.107,173,0.111297,0.226342,0.112658,0.228999,20.6737,173,0.111297,0.226342,0.112658,0.228999,20.6737
outdoor_gravel_Tile_0,Tile_0,378,192,179.855,0.248623,0.253974,87.071,255,44.8009,4.4887,192,0.214102,0.248623,0.205924,0.253974,46.286,192,0.248875,0.248623,0.254299,0.253974,51.3635,192,0.223292,0.248623,0.219814,0.253974,48.4232,192,0.215609,0.248623,0.21651,0.253974,46.2214,192,0.219964,0.248623,0.229543,0.253974,45.343,192,0.121316,0.248623,0.123577,0.253974,21.799,192,0.121316,0.248623,0.123577,0.253974,21.799
outdoor_gravel_Tile_0,Tile_0,379,183,172.048,0.25326,0.239361,88.239,255,43.8247,4.50492,183,0.228845,0.25326,0.211424,0.239361,47.5378,183,0.255172,0.25326,0.241407,0.239361,50.5545,183,0.235993,0.25326,0.220074,0.239361,49.3756,183,0.216771,0.25326,0.201678,0.239361,44.5892,183,0.225693,0.25326,0.219173,0.239361,44.5875,183,0.107,0.25326,0.10789,0.239361,18.9858,183,0.107,0.25326,0.10789,0.239361,18.9858
outdoor_gravel_Tile_0,Tile_0,380,185,173.997,0.277984,0.285085,75.203,255,48.4298,4.44524,185,0.244208,0.277984,0.24106,0.285085,51.1554,185,0.279183,0.277984,0.285871,0.285085,55.7135,185,0.257172,0.277984,0.259668,0.285085,54.2679,185,0.243468,0.277984,0.246201,0.285085,50.4227,185,0.251866,0.277984,0.264995,0.285085,50.1445,185,0.147666,0.277984,0.151744,0.285085,25.6965,185,0.147666,0.277984,0.151744,0.285085,25.6965
outdoor_gravel_Tile_0,Tile_0,381,188,172.012,0.255083,0.257523,70.082,255,43.9848,4.39724,188,0.228085,0.255083,0.221138,0.257523,47.3543,188,0.257518,0.255083,0.259701,0.257523,50.8518,188,0.239104,0.255083,0.242163,0.257523,49.8926,188,0.233477,0.255083,0.242529,0.257523,47.8328,188,0.229891,0.255083,0.240023,0.257523,45.2983,188,0.133903,0.255083,0.142453,0.257523,23.415,188,0.133903,0.255083,0.142453,0.257523,23.415
outdoor_gravel_Tile_0,Tile_0,382,178,182.579,0.231632,0.235927,94.708,255,42.3706,4.38543,178,0.205372,0.231632,0.196797,0.235927,45.1347,178,0.234606,0.231632,0.238619,0.235927,49.17,178,0.212335,0.231632,0.20991,0.235927,46.9512,178,0.204389,0.231632,0.204898,0.235927,44.4733,178,0.208447,0.231632,0.21623,0.235927,43.582,178,0.137555,0.231632,0.131929,0.235927,25.36,178,0.137555,0.231632,0.131929,0.235927,25.36
outdoor_gravel_Tile_0,Tile_0,383,189,182.276,0.227352,0.229222,91.762,255,41.7141,4.35494,189,0.202687,0.227352,0.192927,0.229222,44.7877,189,0.228294,0.227352,0.228962,0.229222,47.9625,189,0.200738,0.227352,0.19835,0.229222,44.4788,189,0.19162,0.227352,0.190344,0.229222,41.7224,189,0.199271,0.227352,0.204353,0.229222,41.936,189,0.148123,0.227352,0.146757,0.229222,27.7112,189,0.148123,0.227352,0.146757,0.229222,27.7112
outdoor_gravel_Tile_0,Tile_0,384,178,171.572,0.238677,0.236034,87.904,255,41.1359,4.29252,178,0.224533,0.238677,0.209123,0.236034,46.6957,178,0.241344,0.238677,0.237747,0.236034,47.6366,178,0.2052,0.238677,0.209834,0.236034,42.5595,178,0.196389,0.238677,0.210131,0.236034,39.9315,178,0.214727,0.238677,0.219874,0.236034,42.3909,178,0.123576,0.238677,0.123899,0.236034,21.8171,178,0.123576,0.238677,0.123899,0.236034,21.8171
outdoor_gravel_Tile_0,Tile_0,385,171,166.886,0.234995,0.228399,93.626,255,39.2495,4.21163,171,0.232583,0.234995,0.219195,0.228399,47.1801,171,0.237044,0.234995,0.2291,0.228399,45.3298,171,0.206142,0.234995,0.207025,0.228399,41.649,171,0.174856,0.234995,0.180714,0.228399,34.4337,171,0.211613,0.234995,0.212937,0.228399,40.5016,171,0.134438,0.234995,0.145348,0.228399,23.1607,171,0.134438,0.234995,0.145348,0.228399,23.1607
outdoor_gravel_Tile_0,Tile_0,386,174,163.509,0.241098,0.233073,79.071,255,39.377,4.1719,174,0.229644,0.241098,0.207962,0.233073,45.4318,174,0.243932,0.241098,0.23512,0.233073,45.6241,174,0.207031,0.241098,0.205375,0.233073,40.8371,174,0.188502,0.241098,0.197327,0.233073,36.2854,174,0.218497,0.241098,0.219525,0.233073,40.9161,174,0.103488,0.241098,0.106979,0.233073,17.4109,174,0.103488,0.241098,0.106979,0.233073,17.4109
outdoor_gravel_Tile_0,Tile_0,387,173,160.533,0.243014,0.231409,74.712,255,39.1836,4.14777,173,0.240648,0.243014,0.215192,0.231409,46.9873,173,0.245215,0.243014,0.231865,0.231409,45.2596,173,0.215405,0.243014,0.208635,0.231409,42.0221,173,0.182194,0.243014,0.185884,0.231409,34.7219,173,0.216435,0.243014,0.212409,0.231409,40.0175,173,0.13111,0.243014,0.134012,0.231409,21.8902,173,0.13111,0.243014,0.134012,0.231409,21.8902
outdoor_gravel_Tile_0,Tile_0,388,172,169.206,0.236136,0.226645,95.966,255,39.9434,4.19799,172,0.230846,0.236136,0.212289,0.226645,47.1229,172,0.238513,0.236136,0.227699,0.226645,46.1955,172,0.203137,0.236136,0.200453,0.226645,41.3533,172,0.176885,0.236136,0.179861,0.226645,35.2111,172,0.214809,0.236136,0.212673,0.226645,41.6022,172,0.118965,0.236136,0.123339,0.226645,20.4599,172,0.118965,0.236136,0.123339,0.226645,20.4599
outdoor_gravel_Tile_0,Tile_0,389,177,171.369,0.233303,0.226245,86.213,255,40.1187,4.21401,177,0.215534,0.233303,0.195097,0.226245,44.7237,177,0.236295,0.233303,0.228161,0.226245,46.5464,177,0.200496,0.233303,0.194284,0.226245,41.5853,177,0.182878,0.233303,0.181833,0.226245,37.2435,177,0.207079,0.233303,0.206563,0.226245,40.812,177,0.104134,0.233303,0.106367,0.226245,18.4751,177,0.104134,0.233303,0.106367,0.226245,18.4751
outdoor_gravel_Tile_0,Tile_0,390,171,169.329,0.250033,0.254713,70.478,255,42.5013,4.19334,171,0.239147,0.250033,0.231033,0.254713,49.0425,171,0.253442,0.250033,0.256782,0.254713,49.3411,171,0.217338,0.250033,0.231473,0.254713,44.5857,171,0.200316,0.250033,0.224083,0.254713,40.2659,171,0.228821,0.250033,0.242086,0.254713,44.6023,171,0.129562,0.250033,0.139113,0.254713,22.516,171,0.129562,0.250033,0.139113,0.254713,22.516
